% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4.078000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.818508230e+001 +7.818508230e+001 +1.189650823e+002 +1.189650823e+002
11 0 +7.780258102e+001 +7.780258102e+001 +1.185825810e+002 +1.185825810e+002
65 0 +7.736085396e+001 +7.736085396e+001 +1.181408540e+002 +1.181408540e+002
153 0 +7.534223558e+001 +7.534223558e+001 +1.161222356e+002 +1.161222356e+002
216 0 +7.389152225e+001 +7.389152225e+001 +1.146715222e+002 +1.146715222e+002
882 0 +6.784798199e+001 +6.784798199e+001 +1.086279820e+002 +1.086279820e+002
966 0 +6.516156820e+001 +6.516156820e+001 +1.059415682e+002 +1.059415682e+002
1071 0 +5.810949024e+001 +5.810949024e+001 +9.888949024e+001 +9.888949024e+001
1166 0 +5.633361342e+001 +5.633361342e+001 +9.711361342e+001 +9.711361342e+001
1224 0 +4.766636559e+001 +4.766636559e+001 +8.844636559e+001 +8.844636559e+001
1251 0 +4.028905429e+001 +4.028905429e+001 +8.106905429e+001 +8.106905429e+001
1650 0 +3.689682980e+001 +3.689682980e+001 +7.767682980e+001 +7.767682980e+001
1654 0 +3.297637987e+001 +3.297637987e+001 +7.375637987e+001 +7.375637987e+001
1876 0 +2.668497777e+001 +2.668497777e+001 +6.746497777e+001 +6.746497777e+001
2127 0 +2.596993910e+001 +2.596993910e+001 +6.674993910e+001 +6.674993910e+001
2640 0 +2.261654387e+001 +2.261654387e+001 +6.339654387e+001 +6.339654387e+001
2668 0 +2.223835644e+001 +2.223835644e+001 +6.301835644e+001 +6.301835644e+001
2802 0 +1.915777380e+001 +1.915777380e+001 +5.993777380e+001 +5.993777380e+001
2816 0 +1.651708690e+001 +1.651708690e+001 +5.729708690e+001 +5.729708690e+001
2848 0 +1.354635880e+001 +1.354635880e+001 +5.432635880e+001 +5.432635880e+001
2927 0 +1.328344864e+001 +1.328344864e+001 +5.406344864e+001 +5.406344864e+001
2989 0 +9.909833891e+000 +9.909833891e+000 +5.068983389e+001 +5.068983389e+001
3248 0 +9.540520928e+000 +9.540520928e+000 +5.032052093e+001 +5.032052093e+001
3414 0 +8.261212159e+000 +8.261212159e+000 +4.904121216e+001 +4.904121216e+001
3647 0 +5.551127033e+000 +5.551127033e+000 +4.633112703e+001 +4.633112703e+001
3706 0 +2.521981498e+000 +2.521981498e+000 +4.330198150e+001 +4.330198150e+001
3712 0 +2.466966111e+000 +2.466966111e+000 +4.324696611e+001 +4.324696611e+001
3873 0 +2.366658796e+000 +2.366658796e+000 +4.314665880e+001 +4.314665880e+001
3916 0 +2.197478960e+000 +2.197478960e+000 +4.297747896e+001 +4.297747896e+001
4020 0 +2.111414464e+000 +2.111414464e+000 +4.289141446e+001 +4.289141446e+001
4071 0 +1.991183422e+000 +1.991183422e+000 +4.277118342e+001 +4.277118342e+001
4094 0 +7.938459124e-001 +7.938459124e-001 +4.157384591e+001 +4.157384591e+001
