% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.089558067e+03 +1.089558067e+03 +2.089558067e+03 +2.089558067e+03 +4.5787e+00 -3.3453e+00 +2.9928e+00 +3.8731e-01 -4.4099e+00 -1.9024e+00 +2.7643e+00 -2.0685e+00 +1.4082e+00 +4.8495e+00
199 +9.995857328e+02 +9.995857328e+02 +1.999585733e+03 +1.999585733e+03 +4.5706e+00 -3.2152e+00 +2.4148e+00 +4.8173e-01 -4.3714e+00 -1.5965e+00 +2.7665e+00 -1.8985e+00 +1.2986e+00 +4.5583e+00
936 +5.475735534e+02 +5.475735534e+02 +1.547573553e+03 +1.547573553e+03 +2.3699e+00 -1.1212e+00 +1.5430e+00 -8.6310e-01 +2.2231e+00 +6.3797e-01 +1.3242e+00 +8.4649e-01 -3.2375e+00 -1.1657e+00
1035 +3.976670300e+02 +3.976670300e+02 +1.397667030e+03 +1.397667030e+03 +1.9016e+00 -1.4718e+00 +2.6396e+00 -4.2334e-01 -2.8167e-01 -8.1512e-01 -6.3075e+00 +1.3972e+00 -2.2559e+00 -2.7502e-01
3576 +2.485280212e+02 +2.485280212e+02 +1.248528021e+03 +1.248528021e+03 -3.9029e+00 +8.4370e-01 +7.1314e+00 +5.0866e-02 -6.2219e-01 -6.4366e+00 +2.0238e+00 -6.8888e-01 -8.9109e-01 -3.3202e-01
14994 +1.582757679e+02 +1.582757679e+02 +1.158275768e+03 +1.158275768e+03 -1.3033e+00 +1.1631e+00 -1.0984e+00 +5.5166e+00 +9.2721e-01 -2.7975e+00 -4.2605e+00 +8.9250e-01 -4.0948e+00 +1.6268e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.026040419e+02 +4.026040419e+02 +4.726340419e+02 +4.726340419e+02 +9.2977e-01 -2.8897e+00 -2.6000e+00 -3.8462e+00 -3.5784e+00 -1.2561e+00 -3.7996e+00 +3.9601e+00 -4.6365e+00 +3.6943e+00
34 +3.958734761e+02 +3.958734761e+02 +4.659034761e+02 +4.659034761e+02 +8.1106e-01 -2.9758e+00 -2.5291e+00 -3.9008e+00 -3.5027e+00 -1.3204e+00 -3.8230e+00 +3.9948e+00 -4.6868e+00 +3.7344e+00
683 +2.324395361e+02 +2.324395361e+02 +3.024695361e+02 +3.024695361e+02 +2.9294e+00 -8.6344e-01 -2.7187e+00 +1.5296e+00 +2.5456e+00 +1.2298e+00 -2.6748e+00 +2.8170e+00 -1.3362e+00 -1.5548e+00
