% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.379045834e+03 +1.379045834e+03 +1.528195834e+03 +1.528195834e+03 +6.9859e-01 -2.0078e+00
4 +8.475104310e+01 +8.475104310e+01 +2.339010431e+02 +2.339010431e+02 -3.0141e-01 -1.7229e+00
7 +4.458191971e+01 +4.458191971e+01 +1.937319197e+02 +1.937319197e+02 -4.2221e-01 -1.6368e+00
10 +7.578978907e+00 +7.578978907e+00 +1.567289789e+02 +1.567289789e+02 -6.3209e-01 -1.4610e+00
13 +1.622387533e+00 +1.622387533e+00 +1.507723875e+02 +1.507723875e+02 -7.2597e-01 -1.3707e+00
16 +5.959841715e-01 +5.959841715e-01 +1.497459842e+02 +1.497459842e+02 -7.7496e-01 -1.3202e+00
40 +2.644029390e-01 +2.644029390e-01 +1.494144029e+02 +1.494144029e+02 -5.6928e-01 -1.1336e+00
43 +2.333218886e-01 +2.333218886e-01 +1.493833219e+02 +1.493833219e+02 -5.1642e-01 -1.0949e+00
55 +1.121199340e-01 +1.121199340e-01 +1.492621199e+02 +1.492621199e+02 -3.8890e-01 -9.2961e-01
58 +6.968407572e-02 +6.968407572e-02 +1.492196841e+02 +1.492196841e+02 -3.1054e-01 -8.2298e-01
61 +6.077386617e-02 +6.077386617e-02 +1.492107739e+02 +1.492107739e+02 -2.0875e-01 -6.7360e-01
67 +2.692078562e-02 +2.692078562e-02 +1.491769208e+02 +1.491769208e+02 -2.1187e-01 -6.6447e-01
70 +1.450812992e-02 +1.450812992e-02 +1.491645081e+02 +1.491645081e+02 -1.4884e-01 -5.5689e-01
73 +4.524532074e-03 +4.524532074e-03 +1.491545245e+02 +1.491545245e+02 -1.2147e-01 -4.9780e-01
76 +2.010863139e-03 +2.010863139e-03 +1.491520109e+02 +1.491520109e+02 -7.2110e-02 -4.0849e-01
79 +7.568257440e-04 +7.568257440e-04 +1.491507568e+02 +1.491507568e+02 -8.2259e-02 -4.2468e-01
82 +2.549380738e-04 +2.549380738e-04 +1.491502549e+02 +1.491502549e+02 -7.0852e-02 -4.0217e-01
85 +1.544238498e-05 +1.544238498e-05 +1.491500154e+02 +1.491500154e+02 -5.6703e-02 -3.7417e-01
88 +3.263891699e-07 +3.263891699e-07 +1.491500003e+02 +1.491500003e+02 -5.5770e-02 -3.7194e-01
91 +2.632702945e-10 +2.632702945e-10 +1.491500000e+02 +1.491500000e+02 -5.5194e-02 -3.7079e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
