% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.025500000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.716514563e+001 +1.716514563e+001 -8.538485437e+001 -8.538485437e+001 +1.7274e-001 -1.2623e+000 -1.3566e+000 +1.5173e+000 +1.4286e+000
2 0 +6.660507953e+000 +6.660507953e+000 -9.588949205e+001 -9.588949205e+001 -1.3210e+000 -1.0906e+000 -6.2339e-001 +3.2938e-001 +5.6311e-001
8 0 +6.557268179e+000 +6.557268179e+000 -9.599273182e+001 -9.599273182e+001 -1.5661e+000 +2.8699e-001 -6.4206e-002 -1.2828e+000 +3.8411e-001
9 0 +3.305390413e+000 +3.305390413e+000 -9.924460959e+001 -9.924460959e+001 -2.2199e-001 -1.2396e-002 -2.1214e+000 +7.0499e-001 +2.8506e-001
167 0 +3.028140556e+000 +3.028140556e+000 -9.952185944e+001 -9.952185944e+001 +1.2014e+000 +7.5050e-002 -6.1652e-002 -4.6499e-001 -5.6711e-002
189 0 +2.910258544e+000 +2.910258544e+000 -9.963974146e+001 -9.963974146e+001 +8.9757e-001 -3.8001e-001 -1.1243e+000 +1.9207e+000 -1.9644e-001
248 0 +6.665588763e-001 +6.665588763e-001 -1.018834411e+002 -1.018834411e+002 +2.4806e-001 -1.2568e-001 +1.0366e-001 +4.0724e-001 -3.1466e-001
4164 0 +4.300137348e-001 +4.300137348e-001 -1.021199863e+002 -1.021199863e+002 +9.3664e-001 +7.5494e-001 +1.6307e-001 -8.2237e-001 -2.4616e-001
4531 0 +2.602081862e-001 +2.602081862e-001 -1.022897918e+002 -1.022897918e+002 +2.0907e-001 +9.9190e-001 -5.6477e-002 -1.0366e+000 +1.9766e-001
4940 0 +2.112705550e-001 +2.112705550e-001 -1.023387294e+002 -1.023387294e+002 +3.8860e-001 +7.6295e-001 +5.4509e-002 -5.8697e-001 -4.9648e-001
10574 0 +1.877435837e-001 +1.877435837e-001 -1.023622564e+002 -1.023622564e+002 +3.4974e-001 +5.1626e-001 +1.6395e-001 -8.5074e-001 -1.5197e-001
10777 0 +1.752214952e-001 +1.752214952e-001 -1.023747785e+002 -1.023747785e+002 +4.1778e-001 +5.6319e-001 +1.6117e-001 -9.4133e-001 -1.4309e-001
11926 0 +1.658807352e-001 +1.658807352e-001 -1.023841193e+002 -1.023841193e+002 +3.7886e-001 +6.8726e-001 -1.4032e-001 -1.0916e+000 -2.6485e-001
17354 0 +1.448215135e-001 +1.448215135e-001 -1.024051785e+002 -1.024051785e+002 +3.5096e-001 +5.7161e-001 +1.3099e-001 -6.9197e-001 -2.7600e-001
18073 0 +1.341189046e-001 +1.341189046e-001 -1.024158811e+002 -1.024158811e+002 +4.0969e-001 +6.4025e-001 +1.2878e-001 -7.8060e-001 -3.0570e-001
18093 0 +1.078829162e-001 +1.078829162e-001 -1.024421171e+002 -1.024421171e+002 +3.7104e-001 +5.7750e-001 +1.0524e-001 -7.5140e-001 -3.0082e-001
18496 0 +9.928844789e-002 +9.928844789e-002 -1.024507116e+002 -1.024507116e+002 +3.5541e-001 +5.8971e-001 +1.3186e-001 -6.9935e-001 -3.0495e-001
19407 0 +9.672475728e-002 +9.672475728e-002 -1.024532752e+002 -1.024532752e+002 +3.6208e-001 +6.1108e-001 +1.1114e-001 -7.5180e-001 -3.1102e-001
19677 0 +9.139017213e-002 +9.139017213e-002 -1.024586098e+002 -1.024586098e+002 +3.6490e-001 +5.6599e-001 +1.2579e-001 -6.9533e-001 -2.9497e-001
