% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.025500000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.248697387e+001 +1.248697387e+001 -9.006302613e+001 -9.006302613e+001 +1.2865e-001 +7.1131e-001 -1.4060e+000 +8.0610e-001 +1.0199e+000 +1.6383e-001 -8.4328e-002 -5.2294e-001 +2.0330e+000 -9.9805e-001
2 0 +8.511429289e+000 +8.511429289e+000 -9.403857071e+001 -9.403857071e+001 -1.3835e+000 -2.0834e+000 -4.2917e-001 +7.2214e-001 -1.7643e-002 -2.6014e-001 -8.8228e-001 +8.3167e-001 +6.7218e-001 -7.0662e-001
6 0 +6.735448544e+000 +6.735448544e+000 -9.581455146e+001 -9.581455146e+001 -8.7080e-001 -7.7852e-003 +1.3703e-001 -1.6969e+000 +9.5722e-002 +3.2355e-001 +7.3335e-001 -2.0302e+000 +1.4078e+000 +2.1855e-001
7 0 +6.133443004e+000 +6.133443004e+000 -9.641655700e+001 -9.641655700e+001 -2.8564e-001 -6.5270e-001 +1.3519e+000 +1.2281e+000 +7.5203e-001 +3.2969e-001 -1.0537e+000 +4.2587e-001 -1.5687e-001 -3.0622e-001
45 0 +4.673307614e+000 +4.673307614e+000 -9.787669239e+001 -9.787669239e+001 -8.3802e-001 +1.5241e+000 -1.5971e+000 +1.4228e+000 +1.4856e+000 -1.1502e-001 +2.1307e+000 +1.4292e-001 +3.4701e-001 +9.5284e-002
321 0 +4.018899918e+000 +4.018899918e+000 -9.853110008e+001 -9.853110008e+001 -1.7953e-001 -4.3583e-001 -5.6877e-001 -6.7408e-001 -6.1534e-002 +1.4249e+000 -4.7727e-001 +4.5508e-001 +3.2737e-001 -4.1433e-002
672 0 +3.813612485e+000 +3.813612485e+000 -9.873638752e+001 -9.873638752e+001 -4.5060e-002 -5.0612e-001 +6.4554e-001 -1.5527e-001 +1.9472e-001 -2.3102e+000 +1.4578e+000 +4.5436e-001 +1.3113e+000 +8.8253e-001
864 0 +3.621929005e+000 +3.621929005e+000 -9.892807099e+001 -9.892807099e+001 -1.8092e-001 -1.0556e+000 -5.3511e-001 -1.5867e+000 -3.8033e-001 -1.2002e+000 +6.1263e-001 -1.5004e-001 -2.2744e-001 -5.3739e-001
1061 0 +2.633131747e+000 +2.633131747e+000 -9.991686825e+001 -9.991686825e+001 -3.3703e-001 -1.8981e-001 +3.1272e-002 +4.3294e-002 +1.6104e+000 -1.1127e+000 +7.6072e-001 -1.3874e+000 -1.4288e-001 -2.9762e-001
2856 0 +2.501188633e+000 +2.501188633e+000 -1.000488114e+002 -1.000488114e+002 -9.8023e-001 +7.8750e-002 +3.0421e-001 +1.3159e-001 +1.4313e-001 +6.8407e-002 -5.9436e-001 -9.0879e-001 -1.5902e+000 -4.3833e-001
7242 0 +2.149634619e+000 +2.149634619e+000 -1.004003654e+002 -1.004003654e+002 -3.5106e-001 +4.4667e-001 -3.9636e-001 +2.4275e-001 -1.4026e-002 -7.6310e-001 +2.6416e-001 -1.0734e-001 -2.9908e-001 +5.4388e-001
11890 0 +1.963122238e+000 +1.963122238e+000 -1.005868778e+002 -1.005868778e+002 -7.9137e-001 +1.1184e-001 -5.0869e-001 +1.6417e-001 +4.8990e-002 +1.4780e-001 +5.4683e-001 -2.9712e-001 +2.5391e-001 +2.1606e-001
12430 0 +1.258115107e+000 +1.258115107e+000 -1.012918849e+002 -1.012918849e+002 -8.7220e-001 +4.8411e-001 -6.4396e-002 +6.1321e-001 -2.5122e-001 +4.2932e-001 +1.9379e-001 -5.8905e-001 -4.7821e-002 +3.5733e-001
20637 0 +1.192011667e+000 +1.192011667e+000 -1.013579883e+002 -1.013579883e+002 -3.4963e-001 +4.9151e-001 +2.5816e-001 +4.5103e-001 +6.7129e-002 +3.9198e-001 +1.2245e-001 -4.6075e-001 -1.4452e-001 -1.8513e-001
20892 0 +1.024719964e+000 +1.024719964e+000 -1.015252800e+002 -1.015252800e+002 -3.8621e-001 +5.0418e-001 +1.6112e-001 +4.9415e-001 +4.5344e-002 +4.4099e-001 +1.4545e-001 -4.8482e-001 -1.8746e-001 -2.5781e-001
20992 0 +8.615142926e-001 +8.615142926e-001 -1.016884857e+002 -1.016884857e+002 -4.0059e-001 +4.4410e-001 +2.6678e-001 +4.3626e-001 +8.2434e-002 +3.7593e-001 +6.0599e-002 -5.2608e-001 -1.5183e-001 -2.4963e-001
21994 0 +7.626687025e-001 +7.626687025e-001 -1.017873313e+002 -1.017873313e+002 -3.4377e-001 +5.4056e-001 +2.2630e-001 +5.3330e-001 +7.1833e-002 +4.2438e-001 +8.8752e-002 -4.2061e-001 -1.6081e-001 -1.1552e-001
22312 0 +6.788676633e-001 +6.788676633e-001 -1.018711323e+002 -1.018711323e+002 -3.9970e-001 +5.5812e-001 +1.9347e-001 +5.0603e-001 +9.5553e-002 +4.5214e-001 +1.2171e-001 -4.6342e-001 -1.4082e-001 -2.6986e-001
