% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.694000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.760896364e+002 +1.760896364e+002 +1.591496364e+002 +1.591496364e+002 -1.3596e-001 +2.6463e-001 +6.2688e-001 +4.9558e-001 +9.9777e-001 +4.8749e-001 -6.2443e-001 +3.2270e-002 +1.0548e+000 +1.2070e+000 -2.8124e-001 +2.9523e-001 -5.3856e-002 -6.8215e-001 +2.6768e-001 -1.3203e+000 -8.4572e-001 +1.9597e+000 +4.5424e-001 -7.0630e-001
3 0 +1.130827425e+002 +1.130827425e+002 +9.614274247e+001 +9.614274247e+001 +1.0224e+000 +3.8359e-001 +3.1537e-001 -2.4983e-001 +4.9222e-001 -1.0801e+000 +1.2710e+000 +3.7726e-001 +6.4717e-001 -1.4304e+000 -1.8283e+000 -4.2683e-001 -1.0934e+000 -4.1616e-001 +7.0401e-001 +1.0563e+000 +1.4492e+000 -9.0759e-001 +1.6786e-001 +4.3690e-001
10 0 +7.257742467e+001 +7.257742467e+001 +5.563742467e+001 +5.563742467e+001 -7.1299e-001 +4.6066e-001 -6.1993e-001 -6.9879e-001 +1.5957e+000 -8.6145e-001 -1.9195e-001 +4.8856e-001 +1.8569e+000 +2.5878e-001 +1.3450e+000 +1.0462e+000 -1.3505e+000 +1.3253e-001 +1.3362e+000 +4.4477e-001 +8.4035e-001 +1.2741e+000 +1.9790e+000 -8.3708e-001
103 0 +6.815645227e+001 +6.815645227e+001 +5.121645227e+001 +5.121645227e+001 +1.8332e+000 -8.2706e-002 -7.8719e-001 -1.4302e-001 +1.1311e+000 +1.2686e+000 +9.9523e-001 -1.0683e-001 +1.1878e-001 -9.0953e-001 +7.2869e-001 -1.2171e+000 +1.6263e+000 -5.1966e-001 +3.4617e-001 +9.5910e-001 -3.1578e-001 +2.1000e+000 +1.5949e+000 -3.4666e-001
118 0 +3.346838238e+001 +3.346838238e+001 +1.652838238e+001 +1.652838238e+001 +2.3607e+000 -3.0184e-001 -3.3693e-001 -1.7989e-001 +8.8106e-001 +1.5860e+000 +2.4341e+000 +9.4303e-001 +2.9168e-001 -7.8606e-001 +9.2261e-002 +7.4221e-001 -2.4163e+000 -3.1302e-001 -3.9343e-001 +8.3358e-001 +2.3173e+000 +2.0282e-001 -7.9055e-001 +1.6706e+000
385 0 +2.983934792e+001 +2.983934792e+001 +1.289934792e+001 +1.289934792e+001 +3.1026e+000 +2.6077e+000 -5.0614e-001 -9.0006e-001 +5.2010e+000 -5.2382e-001 +1.6060e+000 -6.3193e-001 -1.3407e+000 -1.8012e+000 +1.6429e+000 +1.1490e+000 -1.5274e+000 +2.2183e-001 +1.4244e+000 -1.0578e+000 +3.3662e+000 -2.7213e+000 -2.1416e+000 +1.3467e+000
747 0 +2.227233633e+001 +2.227233633e+001 +5.332336335e+000 +5.332336335e+000 +2.4140e+000 +4.5410e+000 -2.8544e+000 -1.7652e+000 +2.8006e-002 -2.5847e-001 +4.9367e+000 +1.5930e+000 -1.9422e+000 -3.7893e+000 +1.3352e+000 -9.8867e-001 -2.1441e+000 -1.3555e+000 +4.6762e+000 +8.4468e-002 +3.4831e+000 -6.3069e-001 +1.3493e-001 +1.4236e+000
1009 0 +1.599804876e+001 +1.599804876e+001 -9.419512382e-001 -9.419512382e-001 +2.6103e+000 +1.2287e+000 -7.3299e-001 +1.7009e+000 +2.7138e+000 -2.8865e+000 +2.9916e+000 -2.3780e+000 +7.8588e-001 -1.5762e+000 +2.8527e+000 -8.1972e-001 -3.1293e+000 -7.6917e-001 +2.6550e+000 +1.6033e+000 +4.5072e+000 -2.6448e+000 +8.0060e-001 +2.0457e+000
1405 0 +1.542270925e+001 +1.542270925e+001 -1.517290750e+000 -1.517290750e+000 +4.0619e+000 +1.9286e+000 -1.2366e+000 +7.2112e-001 +2.5753e+000 -2.0164e+000 +3.2572e+000 -2.1668e+000 -9.5229e-001 -3.0102e+000 +4.5044e+000 -1.8365e-001 -2.3880e+000 -4.3660e+000 +1.2164e+000 +1.1110e+000 +3.2935e+000 +1.0394e+000 +3.3772e-001 +3.6076e+000
1988 0 +1.435705849e+001 +1.435705849e+001 -2.582941506e+000 -2.582941506e+000 +2.1573e+000 +1.0843e+000 -2.6540e+000 +1.0570e+000 +1.9107e+000 -1.9313e+000 +2.3995e+000 -1.6132e+000 +7.5423e-002 -2.2718e+000 +3.1555e+000 +1.1980e+000 -1.9592e+000 +9.6157e-002 +2.3098e+000 +4.8360e+000 +3.9724e+000 -1.2905e+000 +4.4290e-001 +2.4037e+000
