% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.401549588e+10 +1.401549588e+10 +1.401549526e+10 +1.401549526e+10 -3.4418e+00 -3.5153e+00
4 +4.993000468e+09 +4.993000468e+09 +4.992999847e+09 +4.992999847e+09 -3.4444e+00 -2.5153e+00
7 +2.555600148e+09 +2.555600148e+09 +2.555599527e+09 +2.555599527e+09 -3.4459e+00 -1.9018e+00
10 +1.130406006e+09 +1.130406006e+09 +1.130405385e+09 +1.130405385e+09 -3.4478e+00 -1.1931e+00
13 +5.237580780e+08 +5.237580780e+08 +5.237574569e+08 +5.237574569e+08 -3.4494e+00 -5.6474e-01
16 +2.351904104e+08 +2.351904104e+08 +2.351897893e+08 +2.351897893e+08 -3.4510e+00 +4.6925e-02
19 +1.051908760e+08 +1.051908760e+08 +1.051902549e+08 +1.051902549e+08 -3.4525e+00 +6.1692e-01
22 +4.617869452e+07 +4.617869452e+07 +4.617807341e+07 +4.617807341e+07 -3.4539e+00 +1.1524e+00
25 +1.990456177e+07 +1.990456177e+07 +1.990394066e+07 +1.990394066e+07 -3.4552e+00 +1.6487e+00
28 +8.358172813e+06 +8.358172813e+06 +8.357551703e+06 +8.357551703e+06 -3.4564e+00 +2.1050e+00
31 +3.391105027e+06 +3.391105027e+06 +3.390483917e+06 +3.390483917e+06 -3.4575e+00 +2.5189e+00
34 +1.310649366e+06 +1.310649366e+06 +1.310028256e+06 +1.310028256e+06 -3.4585e+00 +2.8880e+00
37 +4.717002815e+05 +4.717002815e+05 +4.710791715e+05 +4.710791715e+05 -3.4593e+00 +3.2095e+00
40 +1.517769454e+05 +1.517769454e+05 +1.511558354e+05 +1.511558354e+05 -3.4601e+00 +3.4800e+00
43 +4.028997839e+04 +4.028997839e+04 +3.966886839e+04 +3.966886839e+04 -3.4606e+00 +3.6957e+00
46 +7.319765664e+03 +7.319765664e+03 +6.698655664e+03 +6.698655664e+03 -3.4610e+00 +3.8521e+00
49 +5.107205913e+02 +5.107205913e+02 -1.103894087e+02 -1.103894087e+02 -3.4613e+00 +3.9450e+00
52 +6.801687373e+00 +6.801687373e+00 -6.143083126e+02 -6.143083126e+02 -3.4614e+00 +3.9775e+00
103 +6.246595706e+00 +6.246595706e+00 -6.148634043e+02 -6.148634043e+02 -3.3288e+00 +3.9769e+00
112 +2.623361156e+00 +2.623361156e+00 -6.184866388e+02 -6.184866388e+02 -1.8602e+00 +3.9844e+00
115 +4.444332112e-01 +4.444332112e-01 -6.206655668e+02 -6.206655668e+02 -7.9289e-01 +3.9910e+00
118 +1.540573206e-01 +1.540573206e-01 -6.209559427e+02 -6.209559427e+02 -5.0869e-01 +3.9932e+00
121 +2.314245288e-02 +2.314245288e-02 -6.210868575e+02 -6.210868575e+02 -8.0702e-01 +3.9915e+00
124 +2.268248535e-03 +2.268248535e-03 -6.211077318e+02 -6.211077318e+02 -8.6463e-01 +3.9913e+00
127 +2.239107744e-08 +2.239107744e-08 -6.211100000e+02 -6.211100000e+02 -8.9215e-01 +3.9912e+00
1270 +5.299284567e-09 +5.299284567e-09 -6.211100000e+02 -6.211100000e+02 -8.9206e-01 +3.9912e+00
1272 +3.166064744e-09 +3.166064744e-09 -6.211100000e+02 -6.211100000e+02 -8.9206e-01 +3.9912e+00
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.476846132e+06 +4.476846132e+06 +4.476591312e+06 +4.476591312e+06 +1.2415e+00 +3.0185e+00
4 +1.898147580e+04 +1.898147580e+04 +1.872665580e+04 +1.872665580e+04 +2.0627e+00 +4.0185e+00
7 +6.474688354e+03 +6.474688354e+03 +6.219868354e+03 +6.219868354e+03 +2.0484e+00 +3.9771e+00
10 +2.244822341e+01 +2.244822341e+01 -2.323717766e+02 -2.323717766e+02 +2.0268e+00 +3.9172e+00
13 +4.006323710e+00 +4.006323710e+00 -2.508136763e+02 -2.508136763e+02 +2.0279e+00 +3.9203e+00
34 +3.980963087e+00 +3.980963087e+00 -2.508390369e+02 -2.508390369e+02 +2.0301e+00 +3.9193e+00
94 +2.409831537e+00 +2.409831537e+00 -2.524101685e+02 -2.524101685e+02 +2.3110e+00 +3.8280e+00
136 +1.583630326e+00 +1.583630326e+00 -2.532363697e+02 -2.532363697e+02 +2.5338e+00 +3.7727e+00
181 +9.904655407e-01 +9.904655407e-01 -2.538295345e+02 -2.538295345e+02 +2.7146e+00 +3.7402e+00
232 +6.160155479e-01 +6.160155479e-01 -2.542039845e+02 -2.542039845e+02 +2.8848e+00 +3.7196e+00
274 +3.936047241e-01 +3.936047241e-01 -2.544263953e+02 -2.544263953e+02 +3.0235e+00 +3.7102e+00
313 +2.475378010e-01 +2.475378010e-01 -2.545724622e+02 -2.545724622e+02 +3.1479e+00 +3.7073e+00
352 +1.581230455e-01 +1.581230455e-01 -2.546618770e+02 -2.546618770e+02 +3.2627e+00 +3.7093e+00
382 +9.438994637e-02 +9.438994637e-02 -2.547256101e+02 -2.547256101e+02 +3.3520e+00 +3.7142e+00
412 +6.264778838e-02 +6.264778838e-02 -2.547573522e+02 -2.547573522e+02 +3.4176e+00 +3.7194e+00
439 +3.639854537e-02 +3.639854537e-02 -2.547836015e+02 -2.547836015e+02 +3.4907e+00 +3.7268e+00
457 +2.235060128e-02 +2.235060128e-02 -2.547976494e+02 -2.547976494e+02 +3.5424e+00 +3.7330e+00
475 +1.430347204e-02 +1.430347204e-02 -2.548056965e+02 -2.548056965e+02 +3.5822e+00 +3.7383e+00
490 +8.977266471e-03 +8.977266471e-03 -2.548110227e+02 -2.548110227e+02 +3.6147e+00 +3.7430e+00
502 +4.833545318e-03 +4.833545318e-03 -2.548151665e+02 -2.548151665e+02 +3.6486e+00 +3.7480e+00
