% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.567537202e+02 +2.567537202e+02 +2.044037202e+02 +2.044037202e+02 +3.4585e+00 -9.1413e-01 -3.1513e+00 -4.6006e+00 -4.7219e+00 -4.4673e+00 +2.3426e+00 -3.1702e+00 +7.8864e-01 -3.2124e+00
12 +1.642686529e+02 +1.642686529e+02 +1.119186529e+02 +1.119186529e+02 +3.4782e+00 -6.2259e-01 -2.5666e+00 -4.5366e+00 -4.3478e+00 -3.4673e+00 +1.5052e+00 -3.0192e+00 +8.2599e-01 -3.8668e+00
23 +2.730497758e+01 +2.730497758e+01 -2.504502242e+01 -2.504502242e+01 +3.6578e+00 -1.4856e-01 -6.1860e-01 -4.2408e+00 -3.0260e+00 +4.8196e-01 -2.4040e-01 -2.2797e+00 +4.5110e-01 -5.4573e+00
34 +1.891971263e+01 +1.891971263e+01 -3.343028737e+01 -3.343028737e+01 +3.6174e+00 -6.4393e-02 -3.3893e-01 -4.3533e+00 -2.6033e+00 +1.2610e+00 -9.1833e-01 -1.9803e+00 +8.5319e-01 -5.5499e+00
45 +1.421159109e+01 +1.421159109e+01 -3.813840891e+01 -3.813840891e+01 +3.4885e+00 -5.5397e-02 +9.4529e-02 -4.4648e+00 -2.1339e+00 +1.8715e+00 -1.5421e+00 -1.7512e+00 +1.0848e+00 -5.2118e+00
56 +8.739097937e+00 +8.739097937e+00 -4.361090206e+01 -4.361090206e+01 +3.1446e+00 -9.6082e-02 +8.9702e-01 -4.5741e+00 -1.2024e+00 +2.8475e+00 -2.6889e+00 -1.2944e+00 +1.5483e+00 -4.3421e+00
67 +6.057220700e+00 +6.057220700e+00 -4.629277930e+01 -4.629277930e+01 +2.7370e+00 -1.4113e-01 +1.6258e+00 -4.4872e+00 -3.2938e-01 +3.6861e+00 -3.7386e+00 -8.0544e-01 +2.0034e+00 -3.5098e+00
111 +3.041674675e+00 +3.041674675e+00 -4.930832533e+01 -4.930832533e+01 +1.3029e+00 -2.2373e-01 +2.7238e+00 -3.1141e+00 +1.3219e-01 +4.1327e+00 -4.6454e+00 +2.3297e-01 +2.3609e+00 -1.6178e+00
122 +2.326553861e+00 +2.326553861e+00 -5.002344614e+01 -5.002344614e+01 +8.9546e-01 -2.8497e-01 +2.6461e+00 -2.5863e+00 -3.0199e-01 +3.6831e+00 -4.2690e+00 +3.2625e-01 +2.2723e+00 -1.3560e+00
177 +1.383659582e+00 +1.383659582e+00 -5.096634042e+01 -5.096634042e+01 -1.3859e-01 -5.9610e-01 +2.5162e+00 -1.8731e+00 -1.2837e+00 +2.9324e+00 -3.4625e+00 +2.7353e-01 +2.1111e+00 -1.2187e+00
199 +7.071008364e-01 +7.071008364e-01 -5.164289916e+01 -5.164289916e+01 -5.5638e-01 -1.0102e+00 +2.2778e+00 -2.5272e+00 -1.7117e+00 +2.9607e+00 -3.1399e+00 -2.2379e-01 +2.2891e+00 -2.0997e+00
