% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.181829001e+01 +3.181829001e+01 +1.344282900e+02 +1.344282900e+02 +1.4985e+00 +1.5064e+00 -1.4518e+00
29 +2.176323624e+01 +2.176323624e+01 +1.243732362e+02 +1.243732362e+02 +1.5143e+00 +1.5168e+00 -1.4809e+00
117 +1.285370515e+01 +1.285370515e+01 +1.154637051e+02 +1.154637051e+02 -3.7652e+00 +3.1264e+00 -6.5721e-01
129 +9.523517394e+00 +9.523517394e+00 +1.121335174e+02 +1.121335174e+02 -3.7611e+00 +3.1297e+00 -6.7559e-01
7217 +4.944526079e+00 +4.944526079e+00 +1.075545261e+02 +1.075545261e+02 -2.7209e+00 +1.9826e+00 -2.1957e+00
7221 +3.836808900e+00 +3.836808900e+00 +1.064468089e+02 +1.064468089e+02 -2.7426e+00 +1.9720e+00 -2.1875e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.687194238e+01 +7.687194238e+01 +1.701719424e+02 +1.701719424e+02 +6.6278e-01 +4.8952e+00 -4.1687e+00
9 +3.847753607e+01 +3.847753607e+01 +1.317775361e+02 +1.317775361e+02 +7.6278e-01 +4.9691e+00 -4.2424e+00
21 +2.404608139e+01 +2.404608139e+01 +1.173460814e+02 +1.173460814e+02 +7.7280e-01 +4.9765e+00 -4.2498e+00
653 +1.199037544e+01 +1.199037544e+01 +1.052903754e+02 +1.052903754e+02 +4.6758e-01 +1.5102e+00 -1.8685e+00
669 +7.729677989e+00 +7.729677989e+00 +1.010296780e+02 +1.010296780e+02 +4.5417e-01 +1.5204e+00 -1.8902e+00
6425 +6.147904264e+00 +6.147904264e+00 +9.944790426e+01 +9.944790426e+01 +3.2920e+00 +2.4432e+00 -3.0200e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.278806683e+01 +2.278806683e+01 +3.642806683e+01 +3.642806683e+01 -1.8130e-01 +2.6300e-01 +1.7260e+00
45 +1.543548616e+01 +1.543548616e+01 +2.907548616e+01 +2.907548616e+01 -2.6202e-01 +2.0333e-01 +1.7371e+00
