% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.951895318e+02 +1.951895318e+02 +1.859795318e+02 +1.859795318e+02 -1.3095e+00 +2.0484e+00 -2.2059e+00 +4.6264e+00 -3.3075e+00 -4.3555e+00 -4.0867e+00 +5.4868e-01 -1.3945e+00 -3.4461e+00
23 +5.802984465e+01 +5.802984465e+01 +4.881984465e+01 +4.881984465e+01 -3.0953e-01 +3.3400e+00 -5.3777e-01 +6.7808e+00 -6.0901e+00 -7.6173e-01 +5.5494e-01 +6.5435e+00 +6.3481e+00 -1.3446e+01
34 +1.215600019e+01 +1.215600019e+01 +2.946000195e+00 +2.946000195e+00 +1.0737e+00 +5.1265e+00 +1.7696e+00 +7.1937e+00 -6.6233e+00 +4.2094e+00 +6.9754e+00 +7.6923e+00 +7.8318e+00 -1.5362e+01
45 +1.211862181e+00 +1.211862181e+00 -7.998137819e+00 -7.998137819e+00 +3.7881e+00 +6.4117e+00 +6.2976e+00 +7.7053e+00 -7.2841e+00 +1.3965e+01 +1.1594e+01 +9.1161e+00 +9.6707e+00 -1.7737e+01
56 -7.105427358e-15 -7.105427358e-15 -9.210000000e+00 -9.210000000e+00 +5.0248e+00 +6.5237e+00 +6.5860e+00 +7.7500e+00 -7.3417e+00 +1.4586e+01 +1.1997e+01 +9.2402e+00 +9.8310e+00 -1.7944e+01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.416698457e+02 +1.416698457e+02 +7.976598457e+02 +7.976598457e+02 +1.5530e+00 -2.5166e+00 -4.7965e+00 -8.7506e-01 -2.7162e+00 +1.1097e+00 +1.0762e+00 +2.4494e+00 +2.7927e-01 -4.0663e+00
23 +6.237036201e+01 +6.237036201e+01 +7.183603620e+02 +7.183603620e+02 +2.0494e+00 -3.1577e+00 -5.6245e+00 +1.9432e-01 -4.0974e+00 -6.7416e-01 -1.2277e+00 +5.4250e+00 -3.5639e+00 -6.5481e+00
34 +4.823798324e+00 +4.823798324e+00 +6.608137983e+02 +6.608137983e+02 +3.5526e+00 -5.0992e+00 -7.4936e+00 +3.4328e+00 -8.2801e+00 -6.0763e+00 -8.2048e+00 +1.2142e+01 -1.5202e+01 -1.1794e+01
45 +3.768156210e+00 +3.768156210e+00 +6.597581562e+02 +6.597581562e+02 +3.7397e+00 -5.2047e+00 -7.6019e+00 +3.8360e+00 -8.5073e+00 -6.3699e+00 -8.5840e+00 +1.2531e+01 -1.5835e+01 -1.2098e+01
56 +0.000000000e+00 +0.000000000e+00 +6.559900000e+02 +6.559900000e+02 +5.4238e+00 -6.1541e+00 -8.5769e+00 +7.4642e+00 -1.0553e+01 -9.0119e+00 -1.1996e+01 +1.6035e+01 -2.1527e+01 -1.4834e+01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.751543037e+02 +1.751543037e+02 +2.418643037e+02 +2.418643037e+02 +3.7905e+00 +2.4317e+00 +2.2583e+00 +3.1665e+00 -4.7677e+00 -3.2618e+00 +3.5130e+00 -4.9954e-01 +3.3152e+00 -1.9168e+00
12 +1.504641278e+02 +1.504641278e+02 +2.171741278e+02 +2.171741278e+02 +3.6905e+00 +2.3025e+00 +2.0914e+00 +3.3820e+00 -5.0460e+00 -2.9024e+00 +3.0488e+00 -1.0990e+00 +4.0895e+00 -2.9168e+00
23 +9.639170656e+01 +9.639170656e+01 +1.631017066e+02 +1.631017066e+02 +3.3651e+00 +1.8823e+00 +1.5487e+00 +4.0830e+00 -5.9514e+00 -1.7330e+00 +1.5385e+00 -3.0497e+00 +6.6088e+00 -6.1707e+00
34 +4.944868908e+01 +4.944868908e+01 +1.161586891e+02 +1.161586891e+02 +2.5314e+00 +8.0543e-01 +1.5789e-01 +5.8792e+00 -6.5195e+00 +1.2633e+00 -2.3314e+00 -8.0479e+00 +8.1897e+00 -8.2125e+00
45 +1.456470295e+01 +1.456470295e+01 +8.127470295e+01 +8.127470295e+01 +8.6763e-01 -1.3434e+00 -2.6174e+00 +7.6459e+00 -7.3634e+00 +7.2425e+00 -1.0054e+01 -1.2964e+01 +1.0538e+01 -1.1245e+01
67 -1.421085472e-14 -1.421085472e-14 +6.671000000e+01 +6.671000000e+01 -6.6907e+00 -1.1105e+01 -1.5226e+01 +1.1155e+01 -9.0395e+00 +1.6700e+01 -2.2269e+01 -2.2727e+01 +1.5202e+01 -1.7269e+01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
