% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.465000000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.753693217e+004 +6.753693217e+004 +6.699043217e+004 +6.699043217e+004
5 0 +5.286464951e+004 +5.286464951e+004 +5.231814951e+004 +5.231814951e+004
6 0 +4.168978617e+004 +4.168978617e+004 +4.114328617e+004 +4.114328617e+004
7 0 +2.919146977e+004 +2.919146977e+004 +2.864496977e+004 +2.864496977e+004
31 0 +1.203517691e+004 +1.203517691e+004 +1.148867691e+004 +1.148867691e+004
123 0 +1.163128583e+004 +1.163128583e+004 +1.108478583e+004 +1.108478583e+004
1229 0 +1.074030546e+004 +1.074030546e+004 +1.019380546e+004 +1.019380546e+004
1312 0 +9.966132002e+003 +9.966132002e+003 +9.419632002e+003 +9.419632002e+003
1321 0 +5.841243938e+003 +5.841243938e+003 +5.294743938e+003 +5.294743938e+003
1336 0 +4.797938175e+003 +4.797938175e+003 +4.251438175e+003 +4.251438175e+003
1438 0 +4.244774295e+003 +4.244774295e+003 +3.698274295e+003 +3.698274295e+003
1500 0 +1.006744955e+003 +1.006744955e+003 +4.602449547e+002 +4.602449547e+002
1648 0 +6.183829488e+002 +6.183829488e+002 +7.188294881e+001 +7.188294881e+001
2171 0 +5.424781732e+002 +5.424781732e+002 -4.021826805e+000 -4.021826805e+000
2243 0 +4.928093024e+002 +4.928093024e+002 -5.369069764e+001 -5.369069764e+001
2450 0 +3.225766465e+002 +3.225766465e+002 -2.239233535e+002 -2.239233535e+002
2641 0 +1.509746349e+002 +1.509746349e+002 -3.955253651e+002 -3.955253651e+002
2909 0 +7.913892919e+001 +7.913892919e+001 -4.673610708e+002 -4.673610708e+002
2935 0 +2.474243611e+001 +2.474243611e+001 -5.217575639e+002 -5.217575639e+002
3072 0 +2.225745481e+001 +2.225745481e+001 -5.242425452e+002 -5.242425452e+002
3088 0 +7.669912582e+000 +7.669912582e+000 -5.388300874e+002 -5.388300874e+002
3209 0 +4.087937105e+000 +4.087937105e+000 -5.424120629e+002 -5.424120629e+002
3308 0 +3.988956713e+000 +3.988956713e+000 -5.425110433e+002 -5.425110433e+002
