% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.465000000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.934411557e+004 +1.934411557e+004 +1.879761557e+004 +1.879761557e+004 +5.4070e-001 -8.6632e-001 +6.5834e-001 +2.1478e-001 -1.7391e+000 -1.1433e+000 +1.0139e+000 -4.5597e-001 -1.6823e+000 -6.9299e-001
3 0 +1.306594643e+004 +1.306594643e+004 +1.251944643e+004 +1.251944643e+004 -1.2021e+000 +3.3128e-002 +4.6706e-001 +1.1458e+000 +9.3625e-001 -1.1612e+000 -6.6690e-001 -4.6223e-001 +7.1868e-001 +1.2410e+000
4 0 +1.113767493e+004 +1.113767493e+004 +1.059117493e+004 +1.059117493e+004 -5.0535e-001 +1.1728e+000 +2.5924e-001 +2.5853e-001 -7.0748e-001 -1.1473e+000 -1.2074e+000 -4.7806e-002 +2.4574e-001 +7.7994e-002
5 0 +3.265875175e+003 +3.265875175e+003 +2.719375175e+003 +2.719375175e+003 -9.4598e-001 -2.3287e-001 -1.0957e-001 -1.2729e+000 +3.1584e-001 -1.6669e+000 +5.0130e-001 +1.3644e+000 -5.1031e-001 +2.4220e-001
10 0 +2.596416776e+003 +2.596416776e+003 +2.049916776e+003 +2.049916776e+003 -2.2136e+000 +1.2522e+000 +2.2054e+000 -7.1502e-001 +2.6635e-001 +7.6929e-001 -3.0005e-001 -1.4538e-002 -1.6218e+000 +1.0642e+000
62 0 +2.180962562e+003 +2.180962562e+003 +1.634462562e+003 +1.634462562e+003 +1.9531e+000 -2.4514e+000 +2.1171e-001 -1.6215e+000 +3.0435e-001 -5.2855e-001 +3.5559e-001 +1.7408e+000 -4.4150e-001 +1.1322e+000
112 0 +9.619115375e+002 +9.619115375e+002 +4.154115375e+002 +4.154115375e+002 +2.1102e+000 -1.4744e-002 -6.6258e-001 -2.2116e+000 +5.6318e-002 -1.4702e+000 -1.3318e+000 +1.2244e-001 -4.5405e-001 +1.8524e+000
144 0 +4.991328869e+002 +4.991328869e+002 -4.736711313e+001 -4.736711313e+001 +2.9055e-001 +3.2709e-003 -3.8601e-001 +1.9475e-001 +9.0990e-001 +1.8039e-001 -2.1750e+000 -2.2100e-001 -9.4721e-001 +1.8555e+000
148 0 +4.255490619e+002 +4.255490619e+002 -1.209509381e+002 -1.209509381e+002 -1.0406e+000 -1.2678e+000 +2.5025e+000 -4.6536e-001 +2.3197e-003 -5.5693e-001 +6.0796e-002 +5.6139e-001 -1.4097e+000 +1.6107e+000
157 0 +2.709691028e+002 +2.709691028e+002 -2.755308972e+002 -2.755308972e+002 -1.1007e+000 -9.0142e-001 +1.4236e+000 -1.9471e+000 +5.8653e-001 +2.8235e-001 -1.1403e+000 +2.0930e+000 -1.5047e+000 +6.3803e-001
186 0 +1.421694671e+002 +1.421694671e+002 -4.043305329e+002 -4.043305329e+002 -1.1917e+000 -7.6707e-002 +1.8171e+000 -1.3174e+000 -8.1189e-001 -2.5365e+000 -6.6747e-001 +1.0067e+000 -1.6900e+000 +1.9051e+000
