% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.370810818e+02 +1.370810818e+02 +3.453108177e+01 +3.453108177e+01 +4.3601e+00 -3.0446e+00
154 +9.035534512e+00 +9.035534512e+00 -9.351446549e+01 -9.351446549e+01 +3.4214e+00 -5.5487e-01
217 +5.201017145e+00 +5.201017145e+00 -9.734898286e+01 -9.734898286e+01 -1.7622e+00 -3.7320e+00
226 +3.334756140e+00 +3.334756140e+00 -9.921524386e+01 -9.921524386e+01 -1.7796e+00 -3.7801e+00
457 +2.385260901e+00 +2.385260901e+00 -1.001647391e+02 -1.001647391e+02 +2.1169e+00 +6.0003e-01
1162 +6.546204893e-01 +6.546204893e-01 -1.018953795e+02 -1.018953795e+02 +1.1776e+00 +4.2724e-01
1165 +5.350992369e-01 +5.350992369e-01 -1.020149008e+02 -1.020149008e+02 +1.1777e+00 +4.2776e-01
4072 +2.735633555e-01 +2.735633555e-01 -1.022764366e+02 -1.022764366e+02 -6.3198e-01 +3.1675e-01
4573 +2.474846903e-01 +2.474846903e-01 -1.023025153e+02 -1.023025153e+02 +1.2547e-01 +1.9254e+00
4597 +1.240771484e-01 +1.240771484e-01 -1.024259229e+02 -1.024259229e+02 +5.2525e-02 +1.6239e+00
4606 +2.265377787e-02 +2.265377787e-02 -1.025273462e+02 -1.025273462e+02 -6.7877e-02 +1.1411e+00
4612 +1.542032993e-02 +1.542032993e-02 -1.025345797e+02 -1.025345797e+02 -4.6062e-02 +1.2286e+00
4621 +9.953553179e-03 +9.953553179e-03 -1.025400464e+02 -1.025400464e+02 -6.8535e-02 +1.1237e+00
4624 +5.613257607e-03 +5.613257607e-03 -1.025443867e+02 -1.025443867e+02 -8.0190e-02 +1.0605e+00
4627 +2.756314626e-03 +2.756314626e-03 -1.025472437e+02 -1.025472437e+02 -8.8120e-02 +1.0119e+00
4630 +1.342854008e-03 +1.342854008e-03 -1.025486571e+02 -1.025486571e+02 -9.5844e-02 +9.6437e-01
4633 +6.245566482e-04 +6.245566482e-04 -1.025493754e+02 -1.025493754e+02 -1.0365e-01 +9.1631e-01
