% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.944486392e+01 +2.944486392e+01 +1.223848639e+02 +1.223848639e+02 +4.1700e+00 -4.9543e+00
7 +1.861770499e+01 +1.861770499e+01 +1.115577050e+02 +1.115577050e+02 -2.9053e+00 +2.7034e+00
10 +9.614649442e+00 +9.614649442e+00 +1.025546494e+02 +1.025546494e+02 -2.8171e+00 +3.7304e+00
58 +5.408240311e+00 +5.408240311e+00 +9.834824031e+01 +9.834824031e+01 +1.6703e+00 -2.0295e+00
274 +2.068633887e+00 +2.068633887e+00 +9.500863389e+01 +9.500863389e+01 +5.7443e-01 +7.1294e-03
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.916450702e+01 +6.916450702e+01 +1.045145070e+02 +1.045145070e+02 +2.0255e+00 -1.6633e+00
13 +9.168733568e+00 +9.168733568e+00 +4.451873357e+01 +4.451873357e+01 +5.8317e-01 +1.3478e+00
43 +5.392902533e+00 +5.392902533e+00 +4.074290253e+01 +4.074290253e+01 +3.1280e-02 -6.4843e-01
82 +3.708886717e+00 +3.708886717e+00 +3.905888672e+01 +3.905888672e+01 +3.3175e+00 +2.6412e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.000507335e+00 +1.000507335e+00 +4.820507335e+00 +4.820507335e+00 +4.0496e+00 +9.2175e-01
103 +2.279599107e-01 +2.279599107e-01 +4.047959911e+00 +4.047959911e+00 +3.8255e+00 +2.8990e-02
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.865190461e+01 +2.865190461e+01 +5.040190461e+01 +5.040190461e+01 +4.2875e+00 +1.5941e+00
22 +1.469823782e+00 +1.469823782e+00 +2.321982378e+01 +2.321982378e+01 +2.4713e+00 +1.7609e+00
70 +7.629821235e-01 +7.629821235e-01 +2.251298212e+01 +2.251298212e+01 +3.0503e+00 +1.7272e+00
160 +5.769679248e-01 +5.769679248e-01 +2.232696792e+01 +2.232696792e+01 +3.6728e+00 +1.1740e+00
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.364014456e+01 +3.364014456e+01 +9.843014456e+01 +9.843014456e+01 -1.7854e+00 -8.6003e-01
37 +1.064163378e+01 +1.064163378e+01 +7.543163378e+01 +7.543163378e+01 -2.6738e+00 -7.0915e-01
85 +5.760042917e+00 +5.760042917e+00 +7.055004292e+01 +7.055004292e+01 -2.3352e+00 -1.8385e+00
88 +2.521506608e+00 +2.521506608e+00 +6.731150661e+01 +6.731150661e+01 -2.9006e+00 -6.0119e-01
208 +6.303766521e-01 +6.303766521e-01 +6.542037665e+01 +6.542037665e+01 -1.2440e+00 -2.9485e+00
% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.559293577e+02 +8.559293577e+02 +9.488693577e+02 +9.488693577e+02 -3.8009e+00 -2.0253e+00
4 +1.432583097e+02 +1.432583097e+02 +2.361983097e+02 +2.361983097e+02 -1.8049e+00 -8.9266e-02
10 +5.033899961e+01 +5.033899961e+01 +1.432789996e+02 +1.432789996e+02 +1.5153e+00 +4.0068e-01
13 +6.903348290e+00 +6.903348290e+00 +9.984334829e+01 +9.984334829e+01 -2.8021e+00 +3.4082e+00
187 +2.500193398e+00 +2.500193398e+00 +9.544019340e+01 +9.544019340e+01 +1.8501e+00 -1.5688e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.250060194e+01 +2.250060194e+01 +5.785060194e+01 +5.785060194e+01 +1.4165e+00 -2.5168e-01
13 +4.645013305e+00 +4.645013305e+00 +3.999501330e+01 +3.999501330e+01 +1.3793e+00 +6.5445e-01
148 +2.642512041e+00 +2.642512041e+00 +3.799251204e+01 +3.799251204e+01 +9.3380e-01 -2.1562e-01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.726129165e+00 +8.726129165e+00 +1.254612917e+01 +1.254612917e+01 +4.3806e+00 +1.0986e+00
10 +2.811841591e+00 +2.811841591e+00 +6.631841591e+00 +6.631841591e+00 +3.3336e+00 -2.0978e+00
61 +7.987036030e-02 +7.987036030e-02 +3.899870360e+00 +3.899870360e+00 +3.9254e+00 +9.6823e-01
