% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.238300000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.621908919e+003 +1.621908919e+003 +1.745738919e+003 +1.745738919e+003 +8.0252e-001 -2.8041e-001 +7.2946e-001 -6.3877e-001 -4.7678e-001 -6.8891e-001 -5.0309e-001 +6.3597e-001 +9.6615e-001 -8.9759e-001 -9.7128e-001 +1.7997e+000 -1.2866e-001 -6.1156e-001 -6.7118e-001 +1.0666e+000 -5.1180e-001 -1.0850e+000 -7.5668e-001 +1.0101e+000
71 0 +1.137036160e+003 +1.137036160e+003 +1.260866160e+003 +1.260866160e+003 +3.9097e-001 +9.7258e-001 +5.8358e-001 +4.7907e-001 -7.9898e-001 +1.0484e+000 +1.6217e+000 +3.5406e-001 +6.5016e-001 +3.4205e-001 +2.5818e-001 -1.6569e-001 -4.7021e-001 -7.5967e-001 +9.1712e-001 -5.2940e-001 -1.8063e-003 -1.3723e+000 -2.1662e-002 -2.4806e-001
486 0 +1.116900199e+003 +1.116900199e+003 +1.240730199e+003 +1.240730199e+003 -5.9283e-002 +5.8593e-001 +1.7867e+000 -6.1424e-001 -1.1427e+000 +3.3288e-001 -1.7408e-001 -3.3272e-001 -4.9299e-001 -8.3097e-001 +2.2352e-001 +5.8621e-001 +7.7887e-002 -6.5817e-001 +1.1831e+000 -1.0538e-002 -5.6908e-001 -1.1032e+000 +8.2488e-001 +5.5924e-001
575 0 +8.585787941e+002 +8.585787941e+002 +9.824087941e+002 +9.824087941e+002 -3.3273e-001 +3.5540e-001 +6.7585e-001 +2.9013e-001 -1.1140e+000 +6.4037e-001 +4.7459e-001 +3.6181e-001 -6.6912e-002 -1.5824e+000 +3.9445e-001 -8.1537e-001 +6.7567e-001 -8.1026e-001 +9.5918e-001 +2.4964e-001 -4.7153e-001 +7.1464e-001 +1.5014e-001 -6.2980e-001
694 0 +8.105138996e+002 +8.105138996e+002 +9.343438996e+002 +9.343438996e+002 +6.6594e-001 +7.0757e-001 -9.2317e-002 +1.2647e-001 -2.9617e-001 +2.4680e-001 +3.1238e-001 -8.2025e-002 -8.6314e-001 -6.6942e-001 +5.5209e-001 -5.1793e-001 -7.9980e-002 -7.8719e-001 -2.8481e-001 +3.1338e-001 -9.9170e-003 -3.0789e-001 +1.2284e-001 -1.3785e-001
756 0 +7.457999709e+002 +7.457999709e+002 +8.696299709e+002 +8.696299709e+002 -7.5823e-002 -1.3663e-001 +5.5895e-001 -3.9522e-001 +3.7861e-001 -4.5481e-002 -3.7583e-001 +7.1560e-001 -4.3983e-001 -9.5509e-001 -7.7780e-001 -2.4155e-001 +1.1656e-001 +8.9251e-002 +3.2944e-001 +6.5422e-001 -7.9794e-001 +1.6858e+000 -6.7745e-001 -1.4155e+000
822 0 +2.552996350e+002 +2.552996350e+002 +3.791296350e+002 +3.791296350e+002 +5.4787e-002 +8.1232e-001 +3.5011e-001 +2.8840e-001 +4.4712e-001 +2.2393e-001 +8.3615e-001 -7.8512e-002 +3.1146e-001 -9.1201e-001 -4.0955e-002 -3.2511e-002 -6.6708e-001 +1.9553e-001 +2.3236e-001 +2.4471e-001 -5.1122e-002 -2.8098e-001 -3.1095e-001 -2.8259e-001
1419 0 +2.087551254e+002 +2.087551254e+002 +3.325851254e+002 +3.325851254e+002 -3.4238e-001 +3.0988e-001 +3.9758e-001 +6.6536e-002 -8.9455e-001 +2.0786e-001 +6.6870e-001 -2.7382e-001 +2.1212e-001 -8.6332e-001 +1.2099e-001 +3.2981e-002 -4.8120e-001 +2.2232e-001 +7.5993e-001 +1.1033e+000 -4.5703e-001 +4.9514e-001 -8.7809e-001 +2.2935e-002
1813 0 +1.550102825e+002 +1.550102825e+002 +2.788402825e+002 +2.788402825e+002 -3.3536e-001 +6.3211e-001 +1.1019e+000 +2.2815e-001 -5.8807e-001 -3.0140e-001 +7.9016e-001 +2.2001e-001 -1.1809e-001 -1.0980e+000 +6.2737e-002 -8.3362e-002 -3.7944e-002 -2.5667e-001 +7.5559e-001 +2.8989e-001 -5.2407e-001 -7.4664e-001 -4.1652e-001 +1.3733e-001
2104 0 +1.420740512e+002 +1.420740512e+002 +2.659040512e+002 +2.659040512e+002 -3.5345e-001 +5.5478e-001 +8.4806e-001 +7.6341e-002 -5.7283e-001 +8.6231e-001 +2.3248e-001 +7.3794e-001 +1.3528e-002 -8.5347e-001 +3.3331e-001 +6.5456e-002 -5.7085e-001 -1.2793e-002 +7.0301e-001 +2.8181e-001 -9.1775e-001 +1.7886e-001 -1.5210e-001 -2.7667e-001
2313 0 +1.333377043e+002 +1.333377043e+002 +2.571677043e+002 +2.571677043e+002 -4.2544e-002 +6.2045e-001 +8.9675e-001 -2.2303e-001 -8.3926e-001 +2.6601e-001 +8.6830e-001 +4.2541e-001 +2.1399e-002 -1.1326e+000 +1.6076e-001 -1.1422e-001 -7.5397e-001 +1.7847e-001 +5.6306e-001 +6.5543e-001 -9.2982e-001 +2.1914e-001 +3.2150e-001 -6.4980e-002
2324 0 +1.264735210e+002 +1.264735210e+002 +2.503035210e+002 +2.503035210e+002 +1.1975e-001 +1.7974e-001 +6.2420e-001 +1.4876e-001 -6.1815e-001 -9.8174e-002 +5.4684e-001 +7.3179e-002 +4.1155e-001 -1.0436e+000 +2.8477e-001 +4.8157e-001 -6.4899e-002 +2.2231e-001 +4.0610e-002 +6.3867e-001 -1.1940e+000 -3.5250e-001 -1.8544e-001 -2.8773e-001
2325 0 +9.750563921e+001 +9.750563921e+001 +2.213356392e+002 +2.213356392e+002 +2.0440e-001 +1.0678e-001 +8.3832e-001 +2.9552e-002 -6.8078e-001 -2.6475e-002 +9.3609e-001 +3.4388e-001 -2.4491e-001 -9.0828e-001 +1.4424e-002 -7.6671e-003 -5.7161e-001 -2.6152e-001 +7.6749e-001 +4.4307e-001 -6.3763e-001 -2.0126e-001 -5.1326e-001 -5.7934e-002
2854 0 +9.323147270e+001 +9.323147270e+001 +2.170614727e+002 +2.170614727e+002 -1.8951e-001 +5.5543e-001 +5.1688e-001 -1.1602e-001 -6.9854e-001 +8.1162e-002 +3.1251e-001 -2.2323e-001 -5.7790e-003 -9.2277e-001 +6.1002e-002 -3.4787e-002 -3.3019e-001 +1.7315e-001 +1.0409e+000 +6.3715e-001 -9.6900e-001 +2.3236e-001 -3.4184e-001 +7.2019e-002
2968 0 +8.239921152e+001 +8.239921152e+001 +2.062292115e+002 +2.062292115e+002 -1.9023e-001 +3.1676e-001 +2.5752e-001 -7.0179e-002 -8.0475e-001 -1.4985e-002 +5.5471e-001 +2.8880e-001 +4.0926e-001 -7.4631e-001 +2.0157e-001 +2.1313e-001 -1.3111e-001 -1.3462e-001 +7.7037e-001 +7.2818e-001 -1.2345e+000 +1.0730e-001 -2.3823e-001 +1.5658e-001
3583 0 +7.176354836e+001 +7.176354836e+001 +1.955935484e+002 +1.955935484e+002 -6.2694e-002 +1.8972e-001 +6.5698e-001 +3.5816e-002 -5.3172e-001 -1.2776e-001 +6.0332e-001 -8.5822e-002 -3.8175e-002 -1.1230e+000 -6.9960e-002 +2.8970e-002 -2.0107e-001 -1.4953e-001 +8.5491e-001 +5.0103e-001 -6.0615e-001 -3.0273e-004 -3.2855e-001 -1.1447e-001
3615 0 +6.312770489e+001 +6.312770489e+001 +1.869577049e+002 +1.869577049e+002 +1.7481e-001 +3.2612e-001 +7.7903e-001 +3.3866e-002 -6.4646e-001 +4.5133e-001 +7.2456e-001 +1.6547e-001 +4.6998e-002 -9.3178e-001 +3.3387e-001 +1.8635e-001 -4.5797e-001 -5.1985e-002 +6.8441e-001 +4.3702e-001 -1.1197e+000 +2.2654e-001 -2.3033e-001 +1.9594e-001
3915 0 +4.875498494e+001 +4.875498494e+001 +1.725849849e+002 +1.725849849e+002 +5.9306e-002 +3.7825e-001 +7.8793e-001 +1.8273e-001 -5.6781e-001 -9.7727e-002 +6.2055e-001 -7.9486e-003 -4.5232e-002 -1.1202e+000 +3.2220e-001 +4.8963e-002 -3.1972e-001 +4.5596e-002 +3.8137e-001 +3.6832e-001 -8.4807e-001 +1.0804e-001 +1.5869e-002 +5.9386e-002
4363 0 +3.969924940e+001 +3.969924940e+001 +1.635292494e+002 +1.635292494e+002 -3.0546e-001 +2.6610e-001 +6.6867e-001 -2.4313e-002 -6.1088e-001 +5.2147e-002 +6.8366e-001 -3.3316e-002 +1.7255e-001 -9.8069e-001 +2.8543e-001 +3.2793e-001 -4.2121e-001 -3.4792e-002 +6.5402e-001 +5.9144e-001 -1.0749e+000 +1.1919e-001 -2.6764e-001 +1.0011e-001
