% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.805499658e+01 +5.805499658e+01 +4.111499658e+01 +4.111499658e+01 +3.8244e+00 +2.0700e+00 -1.4127e+00 -1.1651e+00 +4.4754e+00 -4.9919e+00 -4.1277e+00 -2.7914e+00 +3.1007e+00 -3.1700e-01 +7.6439e-01 -4.2057e+00 +1.0757e+00 -4.7298e+00 -3.6309e+00 +2.3025e+00 -4.8947e+00 +4.6803e+00 -5.5680e-01 +3.9306e+00 -1.0147e+00 +3.7963e-01 -4.7749e+00 -9.9668e-01 -8.8685e-01 +4.5241e+00 +3.9117e+00 +3.0553e+00 -1.4616e+00 -2.3087e+00 -4.1128e+00 +1.7469e+00 -1.1674e+00 -2.4416e+00 +7.4024e-01 +3.5445e+00 -3.8556e+00 +1.2948e+00 +1.8469e+00 -4.0010e+00
83 +3.756306424e+01 +3.756306424e+01 +2.062306424e+01 +2.062306424e+01 +4.3204e+00 +2.2999e+00 -1.5146e+00 -1.1059e+00 +4.3144e+00 -4.7982e+00 -3.9629e+00 -2.6788e+00 +3.3012e+00 -2.3117e-01 +4.7077e-01 -2.9349e+00 +6.1127e-01 -4.4840e+00 -3.7812e+00 +2.0352e+00 -4.0631e+00 +4.3453e+00 -3.4046e-01 +3.5367e+00 -1.5065e+00 +3.9039e-01 -4.4233e+00 -8.2169e-01 -1.0398e+00 +4.5032e+00 +3.6343e+00 +2.5365e+00 -1.3315e+00 -1.9329e+00 -3.8977e+00 +1.3676e+00 -9.4219e-01 -2.2211e+00 +4.7791e-01 +3.5216e+00 -3.9336e+00 +1.6061e+00 +1.9087e+00 -3.8843e+00
247 +2.490996894e+01 +2.490996894e+01 +7.969968940e+00 +7.969968940e+00 +5.7556e+00 +1.8552e+00 -2.4506e+00 -7.4109e-01 +4.6344e+00 -3.8010e+00 -1.7680e+00 -7.7484e-01 +3.3037e+00 -1.7693e+00 -9.6948e-01 +1.6009e+00 +7.6159e-02 -3.0908e+00 -3.5909e+00 +4.1514e-01 +4.7518e-01 +1.6045e+00 -1.5296e-01 +2.7901e+00 -1.5572e+00 +3.2390e-01 -2.1999e+00 -4.3424e-01 -3.3319e-01 +3.4133e+00 +1.8773e+00 +1.2427e+00 -5.6670e-01 -2.7530e-01 -2.3955e+00 +1.2676e+00 -1.2770e+00 -9.6343e-01 +7.4386e-01 +4.7264e+00 -3.7753e+00 +1.9108e+00 +9.7188e-01 -4.3228e+00
657 +1.583669012e+01 +1.583669012e+01 -1.103309882e+00 -1.103309882e+00 +4.5923e+00 +1.9239e+00 -2.4224e+00 -8.3125e-01 +4.5418e+00 -3.9604e+00 -2.2309e+00 -9.4059e-01 +3.1322e+00 -1.6354e+00 -7.5629e-01 +8.7169e-01 +1.1855e-01 -3.0997e+00 -3.6533e+00 +6.1871e-01 -1.9668e-01 +1.8825e+00 -5.5698e-02 +2.9087e+00 -1.6577e+00 +3.4044e-01 -2.6099e+00 -4.6411e-01 -4.0461e-01 +3.5867e+00 +2.4196e+00 +1.5934e+00 -5.6868e-01 -3.6313e-01 -2.7053e+00 +1.3012e+00 -1.4346e+00 -1.2000e+00 +7.9518e-01 +4.4645e+00 -3.6154e+00 +1.9491e+00 +1.3373e+00 -4.0617e+00
1600 +9.972776146e+00 +9.972776146e+00 -6.967223854e+00 -6.967223854e+00 +4.7133e+00 +1.9347e+00 -2.8090e+00 -1.0909e+00 +4.5036e+00 -3.6242e+00 -2.2555e+00 -8.6270e-01 +3.2423e+00 -1.7361e+00 -8.8356e-01 +7.5603e-01 +1.0847e-01 -3.0312e+00 -3.8867e+00 +2.0986e-01 +1.3701e-01 +1.8227e+00 -7.1951e-02 +3.2077e+00 -1.3187e+00 -2.9437e-04 -2.6169e+00 -1.7210e-01 -5.0257e-01 +3.9620e+00 +2.3853e+00 +1.7137e+00 -9.5437e-01 -1.4814e-01 -2.2427e+00 +1.5031e+00 -1.6829e+00 -8.9207e-01 +9.9044e-01 +4.8138e+00 -3.5940e+00 +1.9793e+00 +1.2179e+00 -3.4828e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.553655501e+02 +1.553655501e+02 +1.741755501e+02 +1.741755501e+02 +2.7374e+00 +4.7096e+00 +4.1617e+00 +4.9563e+00 -1.7178e+00 +4.6002e+00 +3.1159e+00 +3.5978e+00 -1.1234e+00 +1.1175e+00 +1.6735e+00 +3.8645e+00 -1.9889e+00 +4.7388e+00 -2.2430e+00 +6.3816e-01 +8.8098e-01 +3.8482e-01 -1.0805e+00 +7.4996e-03 +1.9143e+00 +1.0805e-01 +3.5693e+00 +3.4033e-01 -4.2163e+00 +3.5550e+00 +3.8207e+00 -3.5349e+00 +2.3838e+00 -3.3585e+00 +6.1347e-01 -3.6434e+00 -3.9813e+00 +3.0706e+00 +4.2489e+00 +1.2308e+00 +4.6603e+00 -4.4540e+00 +3.6204e+00 +4.1790e+00
42 +8.634698966e+01 +8.634698966e+01 +1.051569897e+02 +1.051569897e+02 +3.3226e+00 +4.3730e+00 +4.1627e+00 +4.7747e+00 -2.0343e+00 +4.2525e+00 +3.5126e+00 +3.4459e+00 -1.1085e+00 +1.5677e+00 +1.2335e+00 +3.8371e+00 -1.6534e+00 +5.0075e+00 -2.1029e+00 +9.4939e-01 +8.0895e-01 +5.4798e-01 -8.5911e-01 -1.7325e-01 +2.1882e+00 +2.3805e-01 +3.1890e+00 +2.3520e-01 -4.3038e+00 +3.7124e+00 +3.7138e+00 -3.7134e+00 +1.8721e+00 -3.0488e+00 -3.8653e-01 -2.8128e+00 -3.6473e+00 +2.8743e+00 +4.0110e+00 +1.2858e+00 +4.5019e+00 -3.9018e+00 +3.6099e+00 +4.5852e+00
657 +6.265019854e+01 +6.265019854e+01 +8.146019854e+01 +8.146019854e+01 +2.7745e+00 +4.3286e+00 +3.7113e+00 +5.0938e+00 -1.8569e+00 +4.2515e+00 +3.5756e+00 +3.9578e+00 -1.3077e+00 +2.0953e+00 +1.4095e+00 +3.9578e+00 -1.6507e+00 +5.1375e+00 -1.7644e+00 +1.7664e+00 +9.8401e-01 +1.1049e+00 -1.0937e+00 +2.7931e-01 +2.4008e+00 +7.5854e-02 +2.7976e+00 -2.5604e-02 -4.8900e+00 +4.2665e+00 +3.4838e+00 -3.4865e+00 +1.1135e+00 -2.9436e+00 +4.4725e-03 -2.8749e+00 -4.2646e+00 +2.7916e+00 +4.5675e+00 +1.4446e+00 +4.3258e+00 -3.8896e+00 +3.7021e+00 +4.6975e+00
13367 +3.305217598e+01 +3.305217598e+01 +5.186217598e+01 +5.186217598e+01 -3.7509e+00 +1.4316e+00 -2.8053e+00 +2.0072e+00 -2.4167e+00 -2.1984e+00 -4.0602e+00 +2.4713e+00 +4.2871e+00 -1.5322e+00 +3.7846e+00 +3.8974e+00 +6.5578e-02 +1.6015e-01 -4.3671e+00 +4.2001e+00 -3.4221e+00 +3.9543e+00 +4.1051e+00 +4.5510e+00 +2.4018e+00 +5.0812e-01 -3.0200e+00 -4.4306e+00 -1.3897e+00 +2.9583e+00 -2.2149e+00 +2.9683e+00 -2.6472e+00 -6.2481e-01 -1.1580e+00 +9.9336e-01 +4.7738e+00 +7.5956e-01 -2.6601e+00 -3.0586e+00 -4.4346e+00 +2.2655e+00 +3.0298e+00 -3.8799e+00
