% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.620900000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.271808799e+002 +2.271808799e+002 -2.349091201e+002 -2.349091201e+002 -4.5111e-001 -7.0998e-001 -1.0846e+000 +2.1881e-001 +1.9761e+000 -6.9742e-002 +1.2290e+000 +1.2805e+000 -2.0003e-001 -7.5725e-002
7 0 +2.230989991e+002 +2.230989991e+002 -2.389910009e+002 -2.389910009e+002 +3.8901e-001 +4.1237e-001 +2.2182e-001 -2.9853e-001 +1.8969e+000 -1.0531e+000 +6.4989e-001 +2.0310e-001 +5.6228e-001 -2.7733e-001
8 0 +2.165481486e+002 +2.165481486e+002 -2.455418514e+002 -2.455418514e+002 -3.6116e-001 +9.6238e-001 -1.6471e+000 +1.6368e+000 +1.0000e+000 +3.6558e-001 +5.2763e-001 +4.7881e-001 -3.8092e-001 +4.4926e-001
9 0 +2.126748899e+002 +2.126748899e+002 -2.494151101e+002 -2.494151101e+002 -7.5019e-001 +4.9390e-001 +1.4143e+000 -1.3128e+000 -3.9875e-001 +3.6406e-001 +2.5676e-001 +1.5966e+000 +2.9664e-001 +3.2392e-001
15 0 +2.013519349e+002 +2.013519349e+002 -2.607380651e+002 -2.607380651e+002 +3.8265e-001 -5.5388e-001 -2.6604e-001 +2.7368e-001 +1.8294e+000 -5.7667e-001 +9.4705e-001 -3.7257e-002 +7.7088e-001 +9.4922e-001
78 0 +1.954542725e+002 +1.954542725e+002 -2.666357275e+002 -2.666357275e+002 -9.7552e-001 +1.1124e+000 -4.6170e-001 +6.5708e-001 -1.6698e-001 +6.4995e-001 +1.4731e-001 +1.3002e+000 +1.7923e-001 -1.7657e-001
86 0 +1.715189419e+002 +1.715189419e+002 -2.905710581e+002 -2.905710581e+002 -9.5994e-001 -1.1031e-001 -2.9534e-001 -1.7412e-002 +1.1860e+000 +8.4426e-001 +1.4619e+000 +5.5326e-001 +8.5868e-001 -1.4196e-001
171 0 +1.568003245e+002 +1.568003245e+002 -3.052896755e+002 -3.052896755e+002 +1.5049e+000 +2.1083e+000 +7.2944e-002 +1.7356e-001 +1.2014e+000 -5.1011e-003 -7.6290e-001 +2.0254e+000 +9.7098e-001 +3.9209e-001
197 0 +1.014985937e+002 +1.014985937e+002 -3.605914063e+002 -3.605914063e+002 -6.6663e-001 +1.5729e+000 +1.5416e+000 -4.0159e-001 +5.8013e-001 +1.7747e-001 +1.6582e+000 +2.9855e+000 +1.4766e+000 +4.5691e-001
273 0 +9.309853721e+001 +9.309853721e+001 -3.689914628e+002 -3.689914628e+002 -2.6941e-001 +9.3739e-001 +2.2186e+000 -1.7781e+000 +1.7588e+000 +2.5200e-001 +3.4902e+000 +2.5507e+000 +2.2208e+000 +5.7956e-002
1356 0 +8.738960074e+001 +8.738960074e+001 -3.747003993e+002 -3.747003993e+002 -3.2609e+000 -5.3791e-001 +1.4411e+000 +7.5643e-001 +2.1746e+000 +1.3180e+000 +2.7146e+000 +1.6906e+000 +2.1403e+000 -3.2329e-001
1364 0 +7.405451338e+001 +7.405451338e+001 -3.880354866e+002 -3.880354866e+002 -1.2765e+000 +3.0198e+000 +1.5865e+000 +2.1709e+000 +1.1037e+000 +1.7462e+000 +2.5317e+000 +1.8186e+000 +1.3542e+000 -6.2711e-001
1578 0 +7.045214811e+001 +7.045214811e+001 -3.916378519e+002 -3.916378519e+002 -2.2301e+000 +4.8499e-001 +2.1434e+000 +1.3657e+000 +1.6698e+000 +6.0728e-001 +3.4437e+000 +3.0207e+000 +7.9246e-001 -1.4939e-002
1600 0 +4.089319420e+001 +4.089319420e+001 -4.211968058e+002 -4.211968058e+002 -2.4107e+000 -2.8674e-001 +2.8667e+000 +1.3382e+000 +1.6855e+000 +2.1289e+000 +3.0504e+000 +2.0897e+000 +1.4738e+000 +3.4381e-001
3995 0 +3.791635010e+001 +3.791635010e+001 -4.241736499e+002 -4.241736499e+002 -2.5276e+000 +2.4577e+000 +3.1208e+000 +1.4230e+000 +1.6378e+000 +2.1587e+000 +3.0677e+000 +1.6929e+000 +2.1031e+000 +4.4130e-001
5691 0 +3.413753367e+001 +3.413753367e+001 -4.279524663e+002 -4.279524663e+002 -2.2274e+000 +2.1052e+000 +3.0805e+000 +1.4820e+000 +2.2788e+000 +1.7146e+000 +2.5411e+000 +2.5942e+000 +2.0994e+000 +4.9670e-001
6878 0 +2.705916707e+001 +2.705916707e+001 -4.350308329e+002 -4.350308329e+002 -2.3948e+000 +2.4384e+000 +3.0343e+000 +1.5471e+000 +2.3921e+000 +1.6880e+000 +2.5144e+000 +2.2461e+000 +2.1611e+000 +4.8660e-001
7209 0 +1.919023211e+001 +1.919023211e+001 -4.428997679e+002 -4.428997679e+002 -2.4410e+000 +2.3002e+000 +2.8886e+000 +1.3525e+000 +2.4247e+000 +1.6532e+000 +2.5873e+000 +2.1999e+000 +2.1824e+000 +4.0774e-001
8715 0 +1.604999676e+001 +1.604999676e+001 -4.460400032e+002 -4.460400032e+002 -2.2871e+000 +2.2258e+000 +2.9756e+000 +1.4475e+000 +2.3074e+000 +1.7249e+000 +2.5477e+000 +2.1988e+000 +1.7500e+000 +3.8643e-001
9451 0 +1.514612324e+001 +1.514612324e+001 -4.469438768e+002 -4.469438768e+002 -2.3152e+000 +2.3996e+000 +2.9946e+000 +1.3559e+000 +2.3389e+000 +1.6153e+000 +2.5755e+000 +2.2062e+000 +1.7522e+000 +3.8338e-001
9484 0 +1.406366874e+001 +1.406366874e+001 -4.480263313e+002 -4.480263313e+002 -2.3770e+000 +2.3733e+000 +3.0807e+000 +1.3527e+000 +2.2357e+000 +1.5415e+000 +2.5787e+000 +2.1931e+000 +1.7681e+000 +4.0903e-001
9779 0 +1.014504392e+001 +1.014504392e+001 -4.519449561e+002 -4.519449561e+002 -2.3080e+000 +2.2960e+000 +2.9593e+000 +1.4519e+000 +2.3090e+000 +1.6131e+000 +2.5020e+000 +2.2340e+000 +1.7955e+000 +4.3287e-001
10052 0 +6.103453439e+000 +6.103453439e+000 -4.559865466e+002 -4.559865466e+002 -2.3384e+000 +2.2684e+000 +3.0877e+000 +1.3952e+000 +2.2867e+000 +1.6251e+000 +2.5543e+000 +2.1862e+000 +1.8093e+000 +4.3393e-001
10477 0 +5.671613700e+000 +5.671613700e+000 -4.564183863e+002 -4.564183863e+002 -2.3372e+000 +2.2610e+000 +3.0628e+000 +1.4072e+000 +2.3090e+000 +1.6473e+000 +2.5456e+000 +2.2012e+000 +1.7998e+000 +4.2693e-001
11271 0 +5.567170902e+000 +5.567170902e+000 -4.565228291e+002 -4.565228291e+002 -2.3455e+000 +2.2990e+000 +3.0459e+000 +1.3965e+000 +2.3092e+000 +1.6209e+000 +2.5454e+000 +2.2003e+000 +1.8002e+000 +4.4128e-001
11543 0 +5.486721852e+000 +5.486721852e+000 -4.566032781e+002 -4.566032781e+002 -2.3461e+000 +2.3046e+000 +3.0510e+000 +1.3984e+000 +2.2979e+000 +1.6302e+000 +2.5390e+000 +2.2118e+000 +1.8084e+000 +4.3944e-001
11703 0 +5.347724899e+000 +5.347724899e+000 -4.567422751e+002 -4.567422751e+002 -2.3279e+000 +2.2833e+000 +3.0726e+000 +1.4203e+000 +2.3032e+000 +1.6473e+000 +2.5430e+000 +2.2129e+000 +1.7993e+000 +4.1794e-001
11813 0 +5.216730741e+000 +5.216730741e+000 -4.568732693e+002 -4.568732693e+002 -2.3486e+000 +2.2919e+000 +3.0747e+000 +1.4072e+000 +2.2951e+000 +1.6298e+000 +2.5583e+000 +2.2043e+000 +1.7999e+000 +4.2854e-001
12022 0 +5.128274082e+000 +5.128274082e+000 -4.569617259e+002 -4.569617259e+002 -2.3455e+000 +2.3000e+000 +3.0637e+000 +1.3907e+000 +2.3062e+000 +1.6216e+000 +2.5463e+000 +2.2025e+000 +1.8105e+000 +4.2206e-001
