% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.026100000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.695807880e+002 +7.695807880e+002 +8.721907880e+002 +8.721907880e+002
2 0 +7.562703911e+002 +7.562703911e+002 +8.588803911e+002 +8.588803911e+002
5 0 +6.766266789e+002 +6.766266789e+002 +7.792366789e+002 +7.792366789e+002
10 0 +6.561585117e+002 +6.561585117e+002 +7.587685117e+002 +7.587685117e+002
37 0 +6.289751067e+002 +6.289751067e+002 +7.315851067e+002 +7.315851067e+002
45 0 +6.128788526e+002 +6.128788526e+002 +7.154888526e+002 +7.154888526e+002
52 0 +5.982789796e+002 +5.982789796e+002 +7.008889796e+002 +7.008889796e+002
156 0 +5.646840496e+002 +5.646840496e+002 +6.672940496e+002 +6.672940496e+002
618 0 +5.459893450e+002 +5.459893450e+002 +6.485993450e+002 +6.485993450e+002
1363 0 +5.364068962e+002 +5.364068962e+002 +6.390168962e+002 +6.390168962e+002
1527 0 +5.164006817e+002 +5.164006817e+002 +6.190106817e+002 +6.190106817e+002
2062 0 +5.103392935e+002 +5.103392935e+002 +6.129492935e+002 +6.129492935e+002
2196 0 +4.914978543e+002 +4.914978543e+002 +5.941078543e+002 +5.941078543e+002
2215 0 +4.497327662e+002 +4.497327662e+002 +5.523427662e+002 +5.523427662e+002
3143 0 +4.430439372e+002 +4.430439372e+002 +5.456539372e+002 +5.456539372e+002
3255 0 +4.326977620e+002 +4.326977620e+002 +5.353077620e+002 +5.353077620e+002
3272 0 +4.187544932e+002 +4.187544932e+002 +5.213644932e+002 +5.213644932e+002
3592 0 +4.109687066e+002 +4.109687066e+002 +5.135787066e+002 +5.135787066e+002
3887 0 +4.043762342e+002 +4.043762342e+002 +5.069862342e+002 +5.069862342e+002
4653 0 +3.897492645e+002 +3.897492645e+002 +4.923592645e+002 +4.923592645e+002
4936 0 +3.762484182e+002 +3.762484182e+002 +4.788584182e+002 +4.788584182e+002
5423 0 +3.228991317e+002 +3.228991317e+002 +4.255091317e+002 +4.255091317e+002
8120 0 +3.150180473e+002 +3.150180473e+002 +4.176280473e+002 +4.176280473e+002
16394 0 +2.944051691e+002 +2.944051691e+002 +3.970151691e+002 +3.970151691e+002
31595 0 +2.792387153e+002 +2.792387153e+002 +3.818487153e+002 +3.818487153e+002
31602 0 +2.722515701e+002 +2.722515701e+002 +3.748615701e+002 +3.748615701e+002
31705 0 +2.410373928e+002 +2.410373928e+002 +3.436473928e+002 +3.436473928e+002
31806 0 +2.345456805e+002 +2.345456805e+002 +3.371556805e+002 +3.371556805e+002
32579 0 +2.054201106e+002 +2.054201106e+002 +3.080301106e+002 +3.080301106e+002
33039 0 +2.013892813e+002 +2.013892813e+002 +3.039992813e+002 +3.039992813e+002
33296 0 +1.896178046e+002 +1.896178046e+002 +2.922278046e+002 +2.922278046e+002
34836 0 +1.687942155e+002 +1.687942155e+002 +2.714042155e+002 +2.714042155e+002
34933 0 +1.598412207e+002 +1.598412207e+002 +2.624512207e+002 +2.624512207e+002
35301 0 +1.509308038e+002 +1.509308038e+002 +2.535408038e+002 +2.535408038e+002
35406 0 +1.464041647e+002 +1.464041647e+002 +2.490141647e+002 +2.490141647e+002
35525 0 +1.346609585e+002 +1.346609585e+002 +2.372709585e+002 +2.372709585e+002
35530 0 +1.277047109e+002 +1.277047109e+002 +2.303147109e+002 +2.303147109e+002
35610 0 +1.158808774e+002 +1.158808774e+002 +2.184908774e+002 +2.184908774e+002
35738 0 +1.147392257e+002 +1.147392257e+002 +2.173492257e+002 +2.173492257e+002
35925 0 +1.064383732e+002 +1.064383732e+002 +2.090483732e+002 +2.090483732e+002
36031 0 +1.021023756e+002 +1.021023756e+002 +2.047123756e+002 +2.047123756e+002
36101 0 +9.542726566e+001 +9.542726566e+001 +1.980372657e+002 +1.980372657e+002
36993 0 +9.244821626e+001 +9.244821626e+001 +1.950582163e+002 +1.950582163e+002
36996 0 +8.934806251e+001 +8.934806251e+001 +1.919580625e+002 +1.919580625e+002
37035 0 +8.885575252e+001 +8.885575252e+001 +1.914657525e+002 +1.914657525e+002
37083 0 +8.008764018e+001 +8.008764018e+001 +1.826976402e+002 +1.826976402e+002
37221 0 +7.926391555e+001 +7.926391555e+001 +1.818739156e+002 +1.818739156e+002
37477 0 +7.728805228e+001 +7.728805228e+001 +1.798980523e+002 +1.798980523e+002
37618 0 +7.226262343e+001 +7.226262343e+001 +1.748726234e+002 +1.748726234e+002
38271 0 +7.068040595e+001 +7.068040595e+001 +1.732904059e+002 +1.732904059e+002
38623 0 +6.840328519e+001 +6.840328519e+001 +1.710132852e+002 +1.710132852e+002
38633 0 +6.602611435e+001 +6.602611435e+001 +1.686361144e+002 +1.686361144e+002
38916 0 +6.444522159e+001 +6.444522159e+001 +1.670552216e+002 +1.670552216e+002
38954 0 +6.252317645e+001 +6.252317645e+001 +1.651331765e+002 +1.651331765e+002
39222 0 +6.137879025e+001 +6.137879025e+001 +1.639887903e+002 +1.639887903e+002
39313 0 +5.984551867e+001 +5.984551867e+001 +1.624555187e+002 +1.624555187e+002
39903 0 +5.863060466e+001 +5.863060466e+001 +1.612406047e+002 +1.612406047e+002
40009 0 +5.740584563e+001 +5.740584563e+001 +1.600158456e+002 +1.600158456e+002
41582 0 +5.620533858e+001 +5.620533858e+001 +1.588153386e+002 +1.588153386e+002
42835 0 +5.480831510e+001 +5.480831510e+001 +1.574183151e+002 +1.574183151e+002
44960 0 +5.364710328e+001 +5.364710328e+001 +1.562571033e+002 +1.562571033e+002
55431 0 +5.248013127e+001 +5.248013127e+001 +1.550901313e+002 +1.550901313e+002
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.330000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.334428530e+002 +6.334428530e+002 +7.267428530e+002 +7.267428530e+002
20 0 +6.274098923e+002 +6.274098923e+002 +7.207098923e+002 +7.207098923e+002
73 0 +6.088388100e+002 +6.088388100e+002 +7.021388100e+002 +7.021388100e+002
119 0 +4.918594322e+002 +4.918594322e+002 +5.851594322e+002 +5.851594322e+002
1744 0 +4.840267892e+002 +4.840267892e+002 +5.773267892e+002 +5.773267892e+002
1822 0 +4.309319714e+002 +4.309319714e+002 +5.242319714e+002 +5.242319714e+002
2158 0 +4.097338934e+002 +4.097338934e+002 +5.030338934e+002 +5.030338934e+002
2176 0 +3.929180345e+002 +3.929180345e+002 +4.862180345e+002 +4.862180345e+002
2553 0 +3.401779322e+002 +3.401779322e+002 +4.334779322e+002 +4.334779322e+002
4251 0 +3.348143783e+002 +3.348143783e+002 +4.281143783e+002 +4.281143783e+002
5319 0 +3.274741513e+002 +3.274741513e+002 +4.207741513e+002 +4.207741513e+002
5885 0 +3.082025535e+002 +3.082025535e+002 +4.015025535e+002 +4.015025535e+002
6727 0 +3.015880412e+002 +3.015880412e+002 +3.948880412e+002 +3.948880412e+002
8147 0 +2.694372414e+002 +2.694372414e+002 +3.627372414e+002 +3.627372414e+002
13331 0 +2.618921396e+002 +2.618921396e+002 +3.551921396e+002 +3.551921396e+002
16415 0 +2.396427272e+002 +2.396427272e+002 +3.329427272e+002 +3.329427272e+002
41856 0 +2.337273045e+002 +2.337273045e+002 +3.270273045e+002 +3.270273045e+002
41886 0 +2.243482808e+002 +2.243482808e+002 +3.176482808e+002 +3.176482808e+002
42348 0 +2.226862491e+002 +2.226862491e+002 +3.159862491e+002 +3.159862491e+002
42604 0 +2.153849684e+002 +2.153849684e+002 +3.086849684e+002 +3.086849684e+002
42614 0 +2.045367986e+002 +2.045367986e+002 +2.978367986e+002 +2.978367986e+002
42637 0 +2.015319416e+002 +2.015319416e+002 +2.948319416e+002 +2.948319416e+002
42748 0 +1.958620151e+002 +1.958620151e+002 +2.891620151e+002 +2.891620151e+002
42810 0 +1.939844371e+002 +1.939844371e+002 +2.872844371e+002 +2.872844371e+002
43375 0 +1.839681291e+002 +1.839681291e+002 +2.772681291e+002 +2.772681291e+002
43810 0 +1.715519659e+002 +1.715519659e+002 +2.648519659e+002 +2.648519659e+002
43905 0 +1.675853052e+002 +1.675853052e+002 +2.608853052e+002 +2.608853052e+002
43937 0 +1.644168840e+002 +1.644168840e+002 +2.577168840e+002 +2.577168840e+002
43940 0 +1.410896994e+002 +1.410896994e+002 +2.343896994e+002 +2.343896994e+002
44002 0 +1.266418041e+002 +1.266418041e+002 +2.199418041e+002 +2.199418041e+002
44569 0 +1.256643612e+002 +1.256643612e+002 +2.189643612e+002 +2.189643612e+002
44756 0 +1.143604562e+002 +1.143604562e+002 +2.076604562e+002 +2.076604562e+002
44880 0 +1.089966239e+002 +1.089966239e+002 +2.022966239e+002 +2.022966239e+002
44935 0 +1.065191091e+002 +1.065191091e+002 +1.998191091e+002 +1.998191091e+002
45027 0 +9.379218777e+001 +9.379218777e+001 +1.870921878e+002 +1.870921878e+002
45200 0 +9.168054064e+001 +9.168054064e+001 +1.849805406e+002 +1.849805406e+002
45223 0 +8.301662627e+001 +8.301662627e+001 +1.763166263e+002 +1.763166263e+002
45460 0 +7.807040383e+001 +7.807040383e+001 +1.713704038e+002 +1.713704038e+002
46456 0 +7.513114530e+001 +7.513114530e+001 +1.684311453e+002 +1.684311453e+002
46457 0 +7.065391683e+001 +7.065391683e+001 +1.639539168e+002 +1.639539168e+002
46605 0 +6.669065728e+001 +6.669065728e+001 +1.599906573e+002 +1.599906573e+002
46719 0 +6.310315626e+001 +6.310315626e+001 +1.564031563e+002 +1.564031563e+002
46799 0 +5.127841960e+001 +5.127841960e+001 +1.445784196e+002 +1.445784196e+002
47399 0 +4.914359510e+001 +4.914359510e+001 +1.424435951e+002 +1.424435951e+002
47452 0 +4.385182102e+001 +4.385182102e+001 +1.371518210e+002 +1.371518210e+002
48110 0 +4.147146593e+001 +4.147146593e+001 +1.347714659e+002 +1.347714659e+002
48112 0 +4.039778101e+001 +4.039778101e+001 +1.336977810e+002 +1.336977810e+002
48341 0 +3.708659551e+001 +3.708659551e+001 +1.303865955e+002 +1.303865955e+002
