% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.272158251e+02 +1.272158251e+02 +2.298258251e+02 +2.298258251e+02 +4.0888e+00 -2.9632e+00 -4.6943e+00
5 +7.906601685e+01 +7.906601685e+01 +1.816760168e+02 +1.816760168e+02 +3.7413e+00 -1.9632e+00 -4.5424e+00
89 +3.845117131e+01 +3.845117131e+01 +1.410611713e+02 +1.410611713e+02 -4.9391e+00 +7.0308e-01 -3.3390e+00
133 +2.298127124e+01 +2.298127124e+01 +1.255912712e+02 +1.255912712e+02 -4.9967e+00 +8.9834e-01 -3.3289e+00
161 +1.570966178e+01 +1.570966178e+01 +1.183196618e+02 +1.183196618e+02 -4.9702e+00 +9.0984e-01 -3.3482e+00
537 +9.569965582e+00 +9.569965582e+00 +1.121799656e+02 +1.121799656e+02 -1.7298e+00 +4.1105e+00 -2.7754e+00
1825 +5.191045805e+00 +5.191045805e+00 +1.078010458e+02 +1.078010458e+02 -3.0632e+00 +2.2752e+00 -2.8458e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.174755246e+02 +1.174755246e+02 +2.107755246e+02 +2.107755246e+02 -4.8773e+00 +2.7082e+00 -4.0437e+00
5 +8.817074786e+01 +8.817074786e+01 +1.814707479e+02 +1.814707479e+02 -4.1741e+00 +2.7080e+00 -3.0437e+00
17 +5.582031129e+01 +5.582031129e+01 +1.491203113e+02 +1.491203113e+02 -1.7232e+00 +2.8202e+00 +9.5542e-02
69 +3.761878281e+01 +3.761878281e+01 +1.309187828e+02 +1.309187828e+02 -2.9269e+00 +2.7491e+00 -1.4864e+00
589 +2.182378775e+01 +2.182378775e+01 +1.151237877e+02 +1.151237877e+02 -1.4124e+00 -5.5347e-01 +4.7820e-02
625 +1.008660221e+01 +1.008660221e+01 +1.033866022e+02 +1.033866022e+02 -1.4392e+00 -4.5433e-01 +1.0212e-01
629 +8.286489416e+00 +8.286489416e+00 +1.015864894e+02 +1.015864894e+02 -1.4584e+00 -4.1940e-01 +1.0827e-01
5929 +6.235907346e+00 +6.235907346e+00 +9.953590735e+01 +9.953590735e+01 +3.2126e+00 +9.7809e-01 -2.7599e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.941124391e+01 +4.941124391e+01 +6.305124391e+01 +6.305124391e+01 +4.0589e-01 -1.2040e+00 +2.2718e+00
21 +3.402335384e+01 +3.402335384e+01 +4.766335384e+01 +4.766335384e+01 +4.0235e-01 -1.1968e+00 +2.2796e+00
101 +2.373700446e+01 +2.373700446e+01 +3.737700446e+01 +3.737700446e+01 -2.8424e+00 +3.7241e-01 +8.0072e-01
681 +1.218112549e+01 +1.218112549e+01 +2.582112549e+01 +2.582112549e+01 -3.1589e-01 +1.0401e+00 +1.4851e+00
2201 +9.886549127e+00 +9.886549127e+00 +2.352654913e+01 +2.352654913e+01 -1.4502e+00 -2.2351e+00 -3.1878e+00
2209 +5.788254011e+00 +5.788254011e+00 +1.942825401e+01 +1.942825401e+01 -1.3913e+00 -2.2039e+00 -3.1913e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.435642469e+01 +7.435642469e+01 +2.691564247e+02 +2.691564247e+02 +3.4157e+00 -9.2254e-01 -3.9940e+00
5 +5.050420880e+01 +5.050420880e+01 +2.453042088e+02 +2.453042088e+02 +3.3500e+00 -9.4436e-01 -2.9940e+00
53 +3.928931042e+01 +3.928931042e+01 +2.340893104e+02 +2.340893104e+02 +3.3374e+00 -1.0058e+00 -2.9761e+00
197 +1.679675606e+01 +1.679675606e+01 +2.115967561e+02 +2.115967561e+02 -3.7987e+00 +3.8696e+00 +1.1371e+00
209 +1.437944080e+01 +1.437944080e+01 +2.091794408e+02 +2.091794408e+02 -3.8242e+00 +3.8819e+00 +1.1415e+00
557 +7.217242271e+00 +7.217242271e+00 +2.020172423e+02 +2.020172423e+02 +5.5174e-01 -1.8618e+00 -1.7621e+00
561 +5.276493822e+00 +5.276493822e+00 +2.000764938e+02 +2.000764938e+02 +5.1955e-01 -1.8639e+00 -1.7630e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.117022306e+01 +6.117022306e+01 -7.241977694e+01 -7.241977694e+01 -5.9817e-02 +3.9765e+00 -5.5566e-01
293 +1.916105293e+01 +1.916105293e+01 -1.144289471e+02 -1.144289471e+02 +2.9620e+00 -4.3525e-01 -2.4568e+00
333 +1.171620829e+01 +1.171620829e+01 -1.218737917e+02 -1.218737917e+02 +3.0109e+00 -4.4524e-01 -2.5240e+00
